return_id,order_id,return_date,return_reason,return_quantity,refund_amount
RET-003251,ORD-0046298,2024-07-12,Damaged Product,2,558.0
RET-003252,ORD-0046316,2023-11-30,Quality Issue,1,3099.0
RET-003253,ORD-0046327,2023-12-29,Other,1,2149.0
RET-003254,ORD-0046330,2024-06-26,Other,1,789.0
RET-003255,ORD-0046335,2023-08-17,Damaged Product,1,103.55
RET-003256,ORD-0046354,2024-11-02,Changed Mind,1,475.3
RET-003257,ORD-0046395,2022-09-25,Other,1,1699.0
RET-003258,ORD-0046398,2023-12-03,Late Delivery,1,619.0
RET-003259,ORD-0046424,2022-05-20,Size Issue,1,611.1
RET-003260,ORD-0046479,2024-01-23,Quality Issue,1,800.1
RET-003261,ORD-0046518,2024-02-06,Size Issue,1,863.1
RET-003262,ORD-0046521,2024-05-20,Damaged Product,1,237.15
RET-003263,ORD-0046573,2024-11-04,Wrong Product,1,857.65
RET-003264,ORD-0046574,2024-02-03,Changed Mind,1,1949.0
RET-003265,ORD-0046619,2023-06-22,Quality Issue,3,17727.0
RET-003266,ORD-0046658,2023-10-15,Wrong Product,1,7766.1
RET-003267,ORD-0046672,2023-09-16,Size Issue,1,3048.55
RET-003268,ORD-0046680,2024-10-06,Size Issue,1,1359.15
RET-003269,ORD-0046687,2023-07-22,Changed Mind,1,3167.1
RET-003270,ORD-0046693,2022-02-19,Damaged Product,1,2089.0
RET-003271,ORD-0046738,2023-09-29,Late Delivery,1,719.0
RET-003272,ORD-0046760,2024-10-23,Changed Mind,2,1678.0
RET-003273,ORD-0046768,2023-08-14,Other,1,1384.65
RET-003274,ORD-0046801,2023-04-14,Wrong Product,1,2649.0
RET-003275,ORD-0046805,2022-10-19,Wrong Product,1,390.15
RET-003276,ORD-0046831,2023-12-05,Damaged Product,1,1959.0
RET-003277,ORD-0046837,2022-10-22,Wrong Product,1,276.75
RET-003278,ORD-0046852,2023-09-23,Quality Issue,1,3067.55
RET-003279,ORD-0046857,2023-11-17,Quality Issue,1,3489.0
RET-003280,ORD-0046862,2022-11-15,Damaged Product,1,791.2
RET-003281,ORD-0046872,2024-06-19,Quality Issue,1,1325.15
RET-003282,ORD-0046901,2024-09-12,Damaged Product,2,6678.0
RET-003283,ORD-0046906,2022-01-17,Late Delivery,1,1859.0
RET-003284,ORD-0046909,2023-04-19,Size Issue,3,1348.95
RET-003285,ORD-0046918,2024-06-30,Wrong Product,1,569.05
RET-003286,ORD-0046926,2024-02-17,Damaged Product,1,6479.0
RET-003287,ORD-0046928,2024-07-22,Quality Issue,1,749.0
RET-003288,ORD-0046934,2023-04-29,Quality Issue,1,1481.05
RET-003289,ORD-0046945,2024-06-02,Wrong Product,1,2735.2
RET-003290,ORD-0046965,2023-10-05,Changed Mind,1,1547.1
RET-003291,ORD-0046977,2023-09-20,Wrong Product,1,1549.0
RET-003292,ORD-0046984,2024-02-03,Size Issue,1,2402.55
RET-003293,ORD-0047016,2024-09-14,Size Issue,1,1909.0
RET-003294,ORD-0047056,2024-08-13,Size Issue,1,512.1
RET-003295,ORD-0047114,2024-11-14,Changed Mind,1,577.15
RET-003296,ORD-0047122,2024-11-28,Size Issue,1,1349.1
RET-003297,ORD-0047141,2023-02-16,Quality Issue,1,413.1
RET-003298,ORD-0047145,2023-12-11,Changed Mind,1,977.55
RET-003299,ORD-0047168,2023-02-05,Size Issue,1,1766.05
RET-003300,ORD-0047219,2024-11-29,Changed Mind,1,1199.2
RET-003301,ORD-0047237,2023-11-18,Quality Issue,1,615.2
RET-003302,ORD-0047238,2022-12-29,Size Issue,1,739.0
RET-003303,ORD-0047242,2024-10-04,Damaged Product,1,1719.0
RET-003304,ORD-0047248,2024-05-26,Quality Issue,1,854.1
RET-003305,ORD-0047256,2024-11-15,Quality Issue,1,1403.1
RET-003306,ORD-0047258,2024-07-24,Wrong Product,2,8770.3
RET-003307,ORD-0047263,2024-12-09,Wrong Product,1,702.05
RET-003308,ORD-0047269,2023-01-13,Damaged Product,2,1478.0
RET-003309,ORD-0047276,2023-02-15,Damaged Product,1,1599.0
RET-003310,ORD-0047324,2024-10-20,Damaged Product,1,1023.2
RET-003311,ORD-0047340,2023-04-23,Quality Issue,1,539.0
RET-003312,ORD-0047370,2024-03-18,Wrong Product,2,4634.1
RET-003313,ORD-0047404,2024-10-14,Size Issue,1,4009.0
RET-003314,ORD-0047407,2024-03-30,Damaged Product,1,419.0
RET-003315,ORD-0047411,2024-05-04,Changed Mind,1,152.1
RET-003316,ORD-0047437,2024-01-10,Wrong Product,1,1750.15
RET-003317,ORD-0047439,2022-09-13,Size Issue,1,5919.0
RET-003318,ORD-0047449,2023-05-18,Quality Issue,1,227.05
RET-003319,ORD-0047450,2023-01-14,Size Issue,1,594.15
RET-003320,ORD-0047456,2024-06-27,Damaged Product,1,543.2
RET-003321,ORD-0047459,2024-03-19,Quality Issue,1,1918.05
RET-003322,ORD-0047476,2023-10-18,Changed Mind,1,219.0
RET-003323,ORD-0047497,2024-05-20,Changed Mind,1,1949.0
RET-003324,ORD-0047500,2023-04-12,Size Issue,1,1079.0
RET-003325,ORD-0047512,2023-04-20,Damaged Product,1,530.1
RET-003326,ORD-0047525,2022-10-03,Damaged Product,1,1495.2
RET-003327,ORD-0047529,2022-12-23,Changed Mind,1,1262.55
RET-003328,ORD-0047542,2024-08-13,Damaged Product,1,1656.65
RET-003329,ORD-0047543,2023-11-11,Quality Issue,1,191.2
RET-003330,ORD-0047547,2023-09-22,Wrong Product,1,519.0
RET-003331,ORD-0047550,2024-03-05,Changed Mind,1,1189.0
RET-003332,ORD-0047553,2023-07-30,Damaged Product,1,429.0
RET-003333,ORD-0047556,2023-10-06,Wrong Product,1,265.05
RET-003334,ORD-0047576,2023-08-28,Wrong Product,2,618.0
RET-003335,ORD-0047599,2022-05-15,Damaged Product,1,399.0
RET-003336,ORD-0047631,2022-11-07,Quality Issue,1,831.2
RET-003337,ORD-0047632,2022-10-30,Changed Mind,1,335.2
RET-003338,ORD-0047647,2023-11-02,Late Delivery,1,174.3
RET-003339,ORD-0047664,2024-09-19,Damaged Product,2,33590.1
RET-003340,ORD-0047666,2024-09-15,Damaged Product,1,969.0
RET-003341,ORD-0047669,2024-06-12,Damaged Product,1,2339.0
RET-003342,ORD-0047687,2024-11-05,Size Issue,1,649.0
RET-003343,ORD-0047722,2023-05-10,Size Issue,2,7484.1
RET-003344,ORD-0047727,2023-04-28,Late Delivery,1,413.1
RET-003345,ORD-0047736,2024-08-18,Damaged Product,1,1869.0
RET-003346,ORD-0047741,2022-06-19,Size Issue,1,2259.0
RET-003347,ORD-0047742,2024-03-02,Wrong Product,1,619.0
RET-003348,ORD-0047755,2024-06-26,Size Issue,1,579.0
RET-003349,ORD-0047760,2023-10-02,Size Issue,1,2925.05
RET-003350,ORD-0047778,2024-07-20,Changed Mind,1,1279.2
RET-003351,ORD-0047789,2024-08-05,Size Issue,3,8973.45
RET-003352,ORD-0047814,2022-03-06,Changed Mind,1,664.05
RET-003353,ORD-0047830,2024-11-18,Wrong Product,1,3186.75
RET-003354,ORD-0047837,2022-02-12,Quality Issue,1,4549.0
RET-003355,ORD-0047846,2023-09-13,Changed Mind,1,2934.55
RET-003356,ORD-0047877,2022-09-19,Late Delivery,1,2830.05
RET-003357,ORD-0047878,2023-09-23,Size Issue,1,529.0
RET-003358,ORD-0047897,2023-12-04,Quality Issue,1,4096.15
RET-003359,ORD-0047937,2024-08-04,Late Delivery,2,1043.1
RET-003360,ORD-0047939,2022-11-21,Damaged Product,1,39096.75
RET-003361,ORD-0047953,2023-10-07,Damaged Product,1,543.15
RET-003362,ORD-0047955,2022-11-03,Wrong Product,1,4709.0
RET-003363,ORD-0047964,2025-01-04,Late Delivery,1,2303.1
RET-003364,ORD-0047968,2023-10-31,Changed Mind,1,721.65
RET-003365,ORD-0047973,2024-03-02,Changed Mind,1,589.0
RET-003366,ORD-0047976,2023-04-17,Late Delivery,1,519.0
RET-003367,ORD-0047977,2022-07-07,Size Issue,1,639.0
RET-003368,ORD-0047992,2022-04-19,Quality Issue,1,2060.1
RET-003369,ORD-0048016,2024-11-17,Wrong Product,2,1035.3
RET-003370,ORD-0048066,2023-10-28,Damaged Product,1,1716.15
RET-003371,ORD-0048118,2023-10-01,Size Issue,1,669.0
RET-003372,ORD-0048124,2024-10-22,Size Issue,1,651.75
RET-003373,ORD-0048137,2024-10-31,Wrong Product,4,10385.2
RET-003374,ORD-0048156,2023-07-14,Quality Issue,2,2164.1
RET-003375,ORD-0048184,2024-11-18,Quality Issue,1,919.0
RET-003376,ORD-0048207,2023-09-25,Wrong Product,1,1785.05
RET-003377,ORD-0048229,2023-11-26,Damaged Product,1,521.1
RET-003378,ORD-0048232,2023-04-11,Damaged Product,3,777.0
RET-003379,ORD-0048235,2023-08-23,Size Issue,1,1025.05
RET-003380,ORD-0048271,2024-11-10,Late Delivery,1,3359.2
RET-003381,ORD-0048289,2024-10-05,Size Issue,1,2259.0
RET-003382,ORD-0048308,2024-01-29,Changed Mind,2,1936.1
RET-003383,ORD-0048316,2024-10-31,Quality Issue,1,254.15
RET-003384,ORD-0048336,2023-08-24,Size Issue,1,3809.0
RET-003385,ORD-0048340,2024-09-22,Late Delivery,1,2516.55
RET-003386,ORD-0048398,2023-11-27,Size Issue,1,2559.0
RET-003387,ORD-0048403,2023-09-19,Size Issue,1,1599.0
RET-003388,ORD-0048416,2023-12-18,Size Issue,2,7090.2
RET-003389,ORD-0048419,2022-08-06,Changed Mind,1,1916.1
RET-003390,ORD-0048423,2024-07-16,Changed Mind,1,669.0
RET-003391,ORD-0048432,2024-05-06,Other,1,475.15
RET-003392,ORD-0048467,2024-11-09,Quality Issue,2,2038.0
RET-003393,ORD-0048497,2022-08-15,Damaged Product,1,459.0
RET-003394,ORD-0048535,2023-12-08,Size Issue,1,1409.0
RET-003395,ORD-0048542,2024-02-29,Damaged Product,1,2868.05
RET-003396,ORD-0048551,2023-04-04,Wrong Product,1,70.0
RET-003397,ORD-0048569,2024-06-11,Quality Issue,1,458.1
RET-003398,ORD-0048576,2024-07-03,Damaged Product,1,3343.05
RET-003399,ORD-0048596,2024-02-01,Wrong Product,2,16098.0
RET-003400,ORD-0048618,2023-12-27,Changed Mind,2,2050.1
RET-003401,ORD-0048621,2022-05-31,Wrong Product,1,17802.05
RET-003402,ORD-0048661,2023-01-14,Changed Mind,1,1262.55
RET-003403,ORD-0048672,2024-03-08,Wrong Product,1,1754.1
RET-003404,ORD-0048679,2024-01-02,Size Issue,1,483.55
RET-003405,ORD-0048682,2023-02-22,Wrong Product,1,1409.0
RET-003406,ORD-0048699,2024-05-08,Changed Mind,1,219.0
RET-003407,ORD-0048710,2024-10-22,Wrong Product,1,4094.1
RET-003408,ORD-0048738,2023-08-27,Quality Issue,1,901.55
RET-003409,ORD-0048754,2023-08-04,Other,1,702.05
RET-003410,ORD-0048755,2024-08-03,Quality Issue,1,577.15
RET-003411,ORD-0048771,2024-06-14,Damaged Product,1,350.55
RET-003412,ORD-0048773,2024-05-03,Damaged Product,1,3552.05
RET-003413,ORD-0048778,2022-12-27,Damaged Product,1,616.55
RET-003414,ORD-0048785,2023-09-22,Size Issue,3,9366.3
RET-003415,ORD-0048812,2022-12-29,Damaged Product,1,825.55
RET-003416,ORD-0048813,2024-12-09,Changed Mind,2,6198.0
RET-003417,ORD-0048855,2024-04-27,Size Issue,1,3079.0
RET-003418,ORD-0048858,2024-10-17,Quality Issue,2,6638.0
RET-003419,ORD-0048879,2022-12-11,Size Issue,1,1569.0
RET-003420,ORD-0048899,2023-11-18,Wrong Product,1,347.65
RET-003421,ORD-0048918,2024-07-07,Damaged Product,1,568.65
RET-003422,ORD-0048932,2022-07-22,Quality Issue,1,519.0
RET-003423,ORD-0048934,2023-12-01,Damaged Product,2,8958.0
RET-003424,ORD-0048941,2023-10-25,Wrong Product,1,629.0
RET-003425,ORD-0048953,2023-11-09,Damaged Product,2,430.2
RET-003426,ORD-0048968,2024-04-02,Quality Issue,1,3489.0
RET-003427,ORD-0048975,2024-01-11,Late Delivery,1,1009.0
RET-003428,ORD-0048985,2022-10-01,Quality Issue,1,920.55
RET-003429,ORD-0048986,2022-10-30,Damaged Product,1,259.0
RET-003430,ORD-0048996,2023-01-27,Quality Issue,1,584.1
RET-003431,ORD-0048999,2024-06-17,Quality Issue,1,2199.0
RET-003432,ORD-0049002,2024-10-09,Size Issue,1,665.1
RET-003433,ORD-0049023,2024-04-04,Size Issue,1,467.1
RET-003434,ORD-0049047,2023-06-01,Wrong Product,1,863.55
RET-003435,ORD-0049059,2023-12-31,Wrong Product,2,4350.3
RET-003436,ORD-0049065,2024-05-17,Quality Issue,1,1961.1
RET-003437,ORD-0049071,2022-12-20,Quality Issue,1,689.0
RET-003438,ORD-0049076,2024-05-08,Damaged Product,1,599.0
RET-003439,ORD-0049103,2022-03-01,Wrong Product,1,312.55
RET-003440,ORD-0049113,2024-03-04,Other,1,259.0
RET-003441,ORD-0049114,2023-06-01,Wrong Product,1,3079.0
RET-003442,ORD-0049138,2022-01-10,Changed Mind,1,616.55
RET-003443,ORD-0049163,2024-11-23,Changed Mind,1,1063.2
RET-003444,ORD-0049166,2023-06-02,Wrong Product,1,669.0
RET-003445,ORD-0049190,2024-03-13,Changed Mind,1,467.1
RET-003446,ORD-0049196,2023-07-28,Changed Mind,2,160.0
RET-003447,ORD-0049204,2023-12-15,Damaged Product,1,19968.05
RET-003448,ORD-0049220,2023-01-19,Wrong Product,1,1459.0
RET-003449,ORD-0049230,2024-06-20,Changed Mind,1,4436.1
RET-003450,ORD-0049237,2023-08-05,Size Issue,1,1348.05
RET-003451,ORD-0049244,2024-04-08,Late Delivery,1,1412.1
RET-003452,ORD-0049246,2023-07-19,Wrong Product,1,5110.05
RET-003453,ORD-0049258,2023-05-27,Changed Mind,1,1794.55
RET-003454,ORD-0049262,2023-10-14,Quality Issue,1,1169.1
RET-003455,ORD-0049267,2022-12-28,Damaged Product,1,247.2
RET-003456,ORD-0049289,2023-01-18,Size Issue,1,467.1
RET-003457,ORD-0049300,2024-06-29,Wrong Product,1,549.0
RET-003458,ORD-0049330,2024-05-23,Quality Issue,1,3489.0
RET-003459,ORD-0049332,2022-02-17,Late Delivery,1,61839.0
RET-003460,ORD-0049338,2023-05-23,Damaged Product,1,2789.0
RET-003461,ORD-0049344,2024-10-29,Changed Mind,2,934.2
RET-003462,ORD-0049352,2023-05-14,Changed Mind,1,175.2
RET-003463,ORD-0049356,2023-07-05,Size Issue,1,3099.0
RET-003464,ORD-0049386,2024-06-30,Wrong Product,1,296.1
RET-003465,ORD-0049431,2024-10-09,Size Issue,1,503.1
RET-003466,ORD-0049445,2024-11-12,Wrong Product,1,5189.25
RET-003467,ORD-0049450,2024-06-16,Quality Issue,1,11659.0
RET-003468,ORD-0049454,2024-12-15,Wrong Product,1,669.0
RET-003469,ORD-0049505,2024-09-28,Damaged Product,1,219.0
RET-003470,ORD-0049515,2022-07-04,Damaged Product,1,1759.0
RET-003471,ORD-0049522,2025-01-03,Late Delivery,1,2672.1
RET-003472,ORD-0049560,2022-02-12,Quality Issue,3,6909.3
RET-003473,ORD-0049570,2024-03-23,Changed Mind,1,679.0
RET-003474,ORD-0049593,2024-07-07,Wrong Product,1,369.0
RET-003475,ORD-0049597,2024-04-29,Quality Issue,1,3409.0
RET-003476,ORD-0049611,2023-05-20,Damaged Product,1,309.0
RET-003477,ORD-0049625,2024-01-09,Size Issue,1,809.0
RET-003478,ORD-0049631,2023-09-25,Size Issue,1,679.0
RET-003479,ORD-0049647,2024-05-03,Quality Issue,1,3809.0
RET-003480,ORD-0049652,2024-08-25,Damaged Product,1,279.0
RET-003481,ORD-0049664,2024-10-30,Quality Issue,1,887.2
RET-003482,ORD-0049667,2024-04-17,Wrong Product,1,436.05
RET-003483,ORD-0049692,2023-11-20,Size Issue,1,4031.1
RET-003484,ORD-0049698,2022-08-09,Damaged Product,2,318.0
RET-003485,ORD-0049703,2022-10-02,Wrong Product,1,1949.0
RET-003486,ORD-0049706,2025-01-05,Quality Issue,1,579.0
RET-003487,ORD-0049712,2024-08-04,Changed Mind,1,2559.0
RET-003488,ORD-0049724,2023-01-24,Quality Issue,1,749.0
RET-003489,ORD-0049741,2024-06-16,Size Issue,1,2868.05
RET-003490,ORD-0049746,2023-12-14,Damaged Product,1,449.65
RET-003491,ORD-0049751,2022-11-28,Damaged Product,1,935.2
RET-003492,ORD-0049804,2022-08-28,Changed Mind,1,2129.0
RET-003493,ORD-0049825,2022-05-30,Wrong Product,1,239.0
RET-003494,ORD-0049827,2024-11-04,Size Issue,1,449.65
RET-003495,ORD-0049852,2024-04-02,Wrong Product,1,227.05
RET-003496,ORD-0049863,2024-05-27,Size Issue,1,1329.0
RET-003497,ORD-0049865,2024-12-25,Other,1,1349.0
RET-003498,ORD-0049874,2023-06-02,Size Issue,1,509.0
RET-003499,ORD-0049895,2024-06-21,Quality Issue,1,309.0
RET-003500,ORD-0049907,2023-05-23,Size Issue,1,818.1
RET-003501,ORD-0049935,2024-12-06,Quality Issue,2,2918.0
RET-003502,ORD-0049981,2024-01-06,Late Delivery,1,329.0
RET-003503,ORD-0049984,2023-05-30,Late Delivery,1,636.65
RET-003504,ORD-0049995,2023-01-18,Quality Issue,1,246.05
RET-003505,ORD-0049999,2022-04-20,Size Issue,1,3118.65
RET-003506,ORD-0050007,2024-01-14,Late Delivery,1,1629.0
RET-003507,ORD-0050016,2023-09-25,Changed Mind,1,220.15
RET-003508,ORD-0050017,2023-04-08,Quality Issue,1,749.0
RET-003509,ORD-0050027,2024-04-23,Changed Mind,1,312.55
RET-003510,ORD-0050031,2024-09-13,Quality Issue,2,338.0
RET-003511,ORD-0050050,2024-12-03,Changed Mind,1,638.1
RET-003512,ORD-0050071,2023-08-13,Wrong Product,1,989.0
RET-003513,ORD-0050127,2022-04-09,Damaged Product,1,3969.0
RET-003514,ORD-0050146,2024-09-06,Size Issue,3,3087.0
RET-003515,ORD-0050149,2024-11-22,Changed Mind,1,4847.2
RET-003516,ORD-0050163,2023-02-20,Late Delivery,1,702.05
RET-003517,ORD-0050164,2024-08-16,Changed Mind,1,485.1
RET-003518,ORD-0050189,2024-10-29,Quality Issue,1,1707.65
RET-003519,ORD-0050209,2023-07-31,Damaged Product,2,1114.2
RET-003520,ORD-0050232,2022-08-28,Damaged Product,1,679.0
RET-003521,ORD-0050238,2024-02-04,Quality Issue,1,259.0
RET-003522,ORD-0050239,2024-02-21,Size Issue,1,1718.1
RET-003523,ORD-0050263,2022-11-17,Quality Issue,1,5409.0
RET-003524,ORD-0050266,2023-10-07,Other,1,7334.65
RET-003525,ORD-0050296,2022-08-13,Late Delivery,1,259.0
RET-003526,ORD-0050303,2024-11-01,Quality Issue,1,1029.0
RET-003527,ORD-0050309,2023-08-22,Damaged Product,1,483.55
RET-003528,ORD-0050310,2024-05-22,Size Issue,1,1386.05
RET-003529,ORD-0050326,2023-11-29,Wrong Product,1,262.65
RET-003530,ORD-0050335,2023-12-26,Late Delivery,1,649.0
RET-003531,ORD-0050348,2024-12-05,Other,1,16783.2
RET-003532,ORD-0050391,2024-12-16,Quality Issue,1,1449.0
RET-003533,ORD-0050406,2023-03-02,Quality Issue,1,829.0
RET-003534,ORD-0050413,2023-12-05,Wrong Product,1,539.0
RET-003535,ORD-0050425,2023-12-03,Size Issue,1,2213.1
RET-003536,ORD-0050448,2022-11-30,Quality Issue,2,6414.4
RET-003537,ORD-0050450,2023-05-06,Other,2,6178.0
RET-003538,ORD-0050481,2024-11-14,Damaged Product,1,899.0
RET-003539,ORD-0050482,2023-07-25,Quality Issue,2,13108.1
RET-003540,ORD-0050498,2022-12-20,Changed Mind,1,809.0
RET-003541,ORD-0050545,2023-05-09,Wrong Product,1,649.0
RET-003542,ORD-0050550,2022-12-09,Damaged Product,1,543.15
RET-003543,ORD-0050556,2022-11-19,Damaged Product,1,2132.1
RET-003544,ORD-0050565,2024-07-22,Changed Mind,1,107.1
RET-003545,ORD-0050566,2022-11-09,Size Issue,1,2639.25
RET-003546,ORD-0050575,2024-04-04,Damaged Product,1,329.0
RET-003547,ORD-0050597,2024-06-02,Late Delivery,1,262.65
RET-003548,ORD-0050601,2022-10-23,Changed Mind,1,2906.15
RET-003549,ORD-0050609,2024-12-04,Damaged Product,2,3454.2
RET-003550,ORD-0050626,2024-10-02,Wrong Product,1,588.05
RET-003551,ORD-0050663,2024-05-24,Size Issue,1,1197.65
RET-003552,ORD-0050666,2023-06-29,Size Issue,1,909.0
RET-003553,ORD-0050677,2023-12-01,Damaged Product,1,509.15
RET-003554,ORD-0050678,2024-05-30,Damaged Product,1,80.0
RET-003555,ORD-0050693,2022-12-24,Wrong Product,1,664.05
RET-003556,ORD-0050696,2024-05-01,Quality Issue,1,775.2
RET-003557,ORD-0050726,2024-06-10,Damaged Product,1,247.2
RET-003558,ORD-0050766,2023-06-17,Size Issue,1,669.0
RET-003559,ORD-0050791,2023-02-09,Damaged Product,1,332.1
RET-003560,ORD-0050801,2022-08-06,Changed Mind,1,409.0
RET-003561,ORD-0050810,2023-06-29,Size Issue,1,911.05
RET-003562,ORD-0050812,2024-05-29,Damaged Product,5,2445.0
RET-003563,ORD-0050815,2023-09-23,Late Delivery,1,749.0
RET-003564,ORD-0050817,2022-08-10,Changed Mind,1,2789.0
RET-003565,ORD-0050818,2024-10-06,Size Issue,1,2820.55
RET-003566,ORD-0050847,2023-07-11,Wrong Product,1,1359.15
RET-003567,ORD-0050858,2024-09-22,Damaged Product,2,2338.0
RET-003568,ORD-0050860,2023-08-20,Wrong Product,1,255.55
RET-003569,ORD-0050873,2024-01-30,Wrong Product,1,569.0
RET-003570,ORD-0050899,2024-02-25,Late Delivery,1,911.05
RET-003571,ORD-0050903,2024-09-09,Wrong Product,1,519.2
RET-003572,ORD-0050913,2022-11-01,Quality Issue,1,4521.15
RET-003573,ORD-0050928,2024-09-10,Changed Mind,2,926.4
RET-003574,ORD-0050943,2023-09-17,Other,1,953.1
RET-003575,ORD-0050967,2024-05-23,Size Issue,1,2672.1
RET-003576,ORD-0050969,2024-02-07,Damaged Product,1,2174.55
RET-003577,ORD-0050970,2024-05-26,Damaged Product,1,602.1
RET-003578,ORD-0050988,2024-01-21,Quality Issue,3,327.0
RET-003579,ORD-0051005,2024-01-30,Damaged Product,1,1539.0
RET-003580,ORD-0051008,2024-04-26,Damaged Product,2,11718.0
RET-003581,ORD-0051016,2024-06-24,Damaged Product,1,3607.2
RET-003582,ORD-0051019,2024-10-07,Size Issue,1,874.65
RET-003583,ORD-0051020,2023-09-04,Changed Mind,1,2639.0
RET-003584,ORD-0051049,2024-05-10,Size Issue,1,939.55
RET-003585,ORD-0051050,2023-11-01,Damaged Product,1,521.1
RET-003586,ORD-0051082,2024-10-29,Late Delivery,1,381.75
RET-003587,ORD-0051084,2023-05-10,Late Delivery,2,3718.0
RET-003588,ORD-0051141,2024-03-18,Size Issue,4,2676.0
RET-003589,ORD-0051150,2024-05-15,Damaged Product,1,350.55
RET-003590,ORD-0051157,2023-04-21,Damaged Product,1,569.0
RET-003591,ORD-0051169,2022-04-14,Changed Mind,1,559.0
RET-003592,ORD-0051171,2023-05-28,Wrong Product,2,898.0
RET-003593,ORD-0051176,2022-02-15,Other,1,1599.0
RET-003594,ORD-0051195,2023-11-24,Changed Mind,1,203.15
RET-003595,ORD-0051206,2024-07-10,Other,2,8643.1
RET-003596,ORD-0051211,2024-11-30,Wrong Product,1,228.65
RET-003597,ORD-0051227,2025-01-01,Damaged Product,1,479.2
RET-003598,ORD-0051264,2024-07-28,Quality Issue,1,926.1
RET-003599,ORD-0051311,2024-09-17,Size Issue,2,2738.0
RET-003600,ORD-0051312,2024-02-15,Wrong Product,1,429.0
RET-003601,ORD-0051316,2024-01-12,Wrong Product,1,2573.1
RET-003602,ORD-0051331,2024-07-12,Quality Issue,1,1079.0
RET-003603,ORD-0051333,2024-04-02,Changed Mind,1,314.1
RET-003604,ORD-0051350,2023-12-28,Quality Issue,1,702.05
RET-003605,ORD-0051358,2023-01-16,Size Issue,1,3169.0
RET-003606,ORD-0051373,2023-12-08,Damaged Product,2,13618.0
RET-003607,ORD-0051376,2023-03-10,Damaged Product,1,3039.05
RET-003608,ORD-0051378,2024-01-15,Size Issue,1,1559.0
RET-003609,ORD-0051399,2024-06-18,Size Issue,1,1169.0
RET-003610,ORD-0051419,2023-07-26,Changed Mind,1,1869.0
RET-003611,ORD-0051426,2024-03-12,Quality Issue,1,76.0
RET-003612,ORD-0051459,2023-06-26,Damaged Product,1,797.05
RET-003613,ORD-0051460,2023-07-17,Wrong Product,1,768.55
RET-003614,ORD-0051465,2024-10-15,Damaged Product,1,1231.2
RET-003615,ORD-0051489,2023-07-22,Wrong Product,1,76.0
RET-003616,ORD-0051490,2023-10-18,Size Issue,2,4066.2
RET-003617,ORD-0051497,2022-10-26,Size Issue,1,1059.0
RET-003618,ORD-0051499,2024-04-03,Size Issue,2,430.2
RET-003619,ORD-0051507,2022-07-27,Late Delivery,2,933.3
RET-003620,ORD-0051513,2024-09-16,Wrong Product,1,3129.0
RET-003621,ORD-0051526,2024-07-19,Quality Issue,1,969.0
RET-003622,ORD-0051531,2023-10-19,Late Delivery,1,3866.65
RET-003623,ORD-0051534,2024-01-02,Late Delivery,1,1039.0
RET-003624,ORD-0051535,2024-04-07,Size Issue,1,3739.0
RET-003625,ORD-0051542,2023-01-28,Late Delivery,1,469.0
RET-003626,ORD-0051563,2024-11-23,Late Delivery,1,551.65
RET-003627,ORD-0051620,2023-09-06,Quality Issue,1,519.0
RET-003628,ORD-0051622,2023-12-26,Size Issue,1,1059.0
RET-003629,ORD-0051651,2024-10-30,Wrong Product,1,1869.15
RET-003630,ORD-0051661,2024-09-19,Size Issue,1,767.2
RET-003631,ORD-0051672,2022-03-25,Changed Mind,2,5251.3
RET-003632,ORD-0051750,2024-10-27,Other,1,726.75
RET-003633,ORD-0051755,2023-03-20,Changed Mind,1,809.0
RET-003634,ORD-0051756,2022-07-13,Size Issue,1,909.0
RET-003635,ORD-0051759,2024-11-17,Damaged Product,1,713.15
RET-003636,ORD-0051788,2024-06-15,Changed Mind,1,5689.55
RET-003637,ORD-0051811,2024-12-10,Damaged Product,1,664.05
RET-003638,ORD-0051855,2024-06-22,Wrong Product,1,551.65
RET-003639,ORD-0051918,2024-08-24,Size Issue,2,2818.0
RET-003640,ORD-0051924,2023-11-10,Changed Mind,2,6043.5
RET-003641,ORD-0051933,2024-10-18,Quality Issue,1,629.0
RET-003642,ORD-0051971,2024-12-22,Late Delivery,1,475.15
RET-003643,ORD-0051977,2024-01-31,Late Delivery,1,242.1
