order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percentage,discount_amount,sales_amount,cost_amount,profit_amount,city,state,region,order_status
ORD-0036251,CUST-02012,PROD-0333,2024-04-13,1,1039.0,5.0,51.95,987.05,533.58,453.47,Nagpur,Maharashtra,West,Delivered
ORD-0036252,CUST-02699,PROD-0193,2023-08-18,4,4009.0,20.0,3207.2,12828.8,9621.64,3207.16,Indore,Madhya Pradesh,Central,Delivered
ORD-0036253,CUST-00704,PROD-0177,2022-06-02,1,529.0,0.0,0.0,529.0,292.43,236.57,Mumbai,Maharashtra,West,Delivered
ORD-0036254,CUST-05030,PROD-0036,2023-05-14,1,2019.0,5.0,100.95,1918.05,1767.93,150.12,Kolkata,West Bengal,East,Delivered
ORD-0036255,CUST-00170,PROD-0070,2024-06-18,3,1899.0,5.0,284.85,5412.15,3018.36,2393.79,Hyderabad,Telangana,South,Delivered
ORD-0036256,CUST-02531,PROD-0440,2023-11-10,2,349.0,20.0,139.6,558.4,562.22,-3.82,Bengaluru,Karnataka,South,Delivered
ORD-0036257,CUST-01106,PROD-0255,2024-04-19,1,80.0,0.0,0.0,80.0,70.65,9.35,Kochi,Kerala,South,Delivered
ORD-0036258,CUST-00296,PROD-0414,2022-10-27,1,1079.0,25.0,269.75,809.25,835.38,-26.13,Ahmedabad,Gujarat,West,Delivered
ORD-0036259,CUST-03432,PROD-0449,2024-07-21,1,259.0,15.0,38.85,220.15,221.54,-1.39,Delhi,Delhi,North,Delivered
ORD-0036260,CUST-05130,PROD-0438,2024-07-11,1,3349.0,0.0,0.0,3349.0,1900.37,1448.63,Kochi,Kerala,South,Delivered
ORD-0036261,CUST-03924,PROD-0539,2022-09-10,2,3219.0,15.0,965.7,5472.3,4678.1,794.2,Kochi,Kerala,South,Delivered
ORD-0036262,CUST-01335,PROD-0149,2022-04-04,2,7299.0,0.0,0.0,14598.0,8383.28,6214.72,Mumbai,Maharashtra,West,Delivered
ORD-0036263,CUST-02583,PROD-0042,2024-11-13,1,309.0,0.0,0.0,309.0,213.61,95.39,Mumbai,Maharashtra,West,Delivered
ORD-0036264,CUST-00254,PROD-0289,2024-05-12,2,99.0,0.0,0.0,198.0,176.68,21.32,Ahmedabad,Gujarat,West,Delivered
ORD-0036265,CUST-02784,PROD-0529,2023-01-12,1,2179.0,0.0,0.0,2179.0,1778.51,400.49,Kolkata,West Bengal,East,Delivered
ORD-0036266,CUST-00512,PROD-0116,2023-11-14,1,249.0,0.0,0.0,249.0,159.03,89.97,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0036267,CUST-04153,PROD-0301,2023-11-20,1,1079.0,10.0,107.9,971.1,700.11,270.99,Mumbai,Maharashtra,West,Returned
ORD-0036268,CUST-00291,PROD-0232,2024-10-08,1,269.0,10.0,26.9,242.1,187.33,54.77,Hyderabad,Telangana,South,Delivered
ORD-0036269,CUST-00043,PROD-0344,2024-01-21,5,9269.0,5.0,2317.25,44027.75,39596.25,4431.5,Mumbai,Maharashtra,West,Delivered
ORD-0036270,CUST-04483,PROD-0245,2023-09-08,2,449.0,5.0,44.9,853.1,433.84,419.26,Kochi,Kerala,South,Delivered
ORD-0036271,CUST-04898,PROD-0544,2022-10-04,1,3849.0,25.0,962.25,2886.75,2533.18,353.57,Bengaluru,Karnataka,South,Delivered
ORD-0036272,CUST-00447,PROD-0432,2024-05-20,2,2179.0,20.0,871.6,3486.4,2410.98,1075.42,Jaipur,Rajasthan,North,Delivered
ORD-0036273,CUST-01464,PROD-0430,2023-05-30,1,649.0,10.0,64.9,584.1,296.25,287.85,Chennai,Tamil Nadu,South,Delivered
ORD-0036274,CUST-03889,PROD-0207,2024-11-23,3,2759.0,10.0,827.7,7449.3,5112.75,2336.55,Coimbatore,Tamil Nadu,South,Delivered
ORD-0036275,CUST-02825,PROD-0422,2023-01-02,1,849.0,5.0,42.45,806.55,605.52,201.03,Pune,Maharashtra,West,Delivered
ORD-0036276,CUST-04928,PROD-0289,2024-05-15,1,99.0,20.0,19.8,79.2,88.34,-9.14,Delhi,Delhi,North,Delivered
ORD-0036277,CUST-02062,PROD-0472,2024-07-28,2,849.0,0.0,0.0,1698.0,1344.42,353.58,Pune,Maharashtra,West,Returned
ORD-0036278,CUST-00017,PROD-0434,2023-06-21,1,259.0,5.0,12.95,246.05,121.37,124.68,Bengaluru,Karnataka,South,Returned
ORD-0036279,CUST-00101,PROD-0371,2022-10-06,1,239.0,10.0,23.9,215.1,203.24,11.86,Mumbai,Maharashtra,West,Delivered
ORD-0036280,CUST-02954,PROD-0137,2023-10-05,1,1329.0,10.0,132.9,1196.1,763.4,432.7,Kolkata,West Bengal,East,Returned
ORD-0036281,CUST-03936,PROD-0318,2023-10-24,2,319.0,0.0,0.0,638.0,544.72,93.28,Nagpur,Maharashtra,West, Delivered 
ORD-0036282,CUST-04132,PROD-0489,2024-05-15,5,7649.0,0.0,0.0,38245.0,20270.15,17974.85,Kochi,Kerala,South,Delivered
ORD-0036283,CUST-04742,PROD-0345,2022-10-17,1,4479.0,20.0,895.8,3583.2,2811.09,772.11,Hyderabad,Telangana,South,Delivered
ORD-0036284,CUST-01208,PROD-0457,2024-05-25,3,779.0,0.0,0.0,2337.0,2087.7,249.3,Chennai,Tamil Nadu,South,Delivered
ORD-0036285,CUST-03869,PROD-0296,2023-01-09,1,839.0,5.0,41.95,797.05,682.92,114.13,Bengaluru,Karnataka,South,Delivered
ORD-0036286,CUST-04310,PROD-0462,2022-07-06,1,1859.0,10.0,185.9,1673.1,901.15,771.95,Mumbai,Maharashtra,West,Cancelled
ORD-0036287,CUST-04352,PROD-0324,2023-04-07,1,1249.0,10.0,124.9,1124.1,539.12,584.98,Mumbai,Maharashtra,West,Delivered
ORD-0036288,CUST-02183,PROD-0470,2023-07-06,1,70.0,0.0,0.0,70.0,57.73,12.27,Bengaluru,Karnataka,South,Delivered
ORD-0036289,CUST-03292,PROD-0261,2024-11-29,2,1539.0,20.0,615.6,2462.4,2475.32,-12.92,Indore,Madhya Pradesh,Central,Delivered
ORD-0036290,CUST-02888,PROD-0370,2024-06-01,1,489.0,0.0,0.0,489.0,301.48,187.52,Lucknow,Uttar Pradesh,North,Delivered
ORD-0036291,CUST-03138,PROD-0033,2023-04-05,2,2979.0,0.0,0.0,5958.0,3736.32,2221.68,Ahmedabad,Gujarat,West,Delivered
ORD-0036292,CUST-01483,PROD-0245,2024-03-11,1,449.0,10.0,44.9,404.1,216.92,187.18,Kochi,Kerala,South,Cancelled
ORD-0036293,CUST-03590,PROD-0078,2023-04-09,3,3319.0,15.0,1493.55,8463.45,4233.99,4229.46,Kochi,Kerala,South,Delivered
ORD-0036294,CUST-03727,PROD-0133,2023-03-22,1,259.0,0.0,0.0,259.0,183.61,75.39,Indore,Madhya Pradesh,Central,Delivered
ORD-0036295,CUST-01028,PROD-0299,2024-12-20,1,150.0,0.0,0.0,150.0,93.81,56.19,Kolkata,West Bengal,East,Delivered
ORD-0036296,CUST-02339,PROD-0299,2024-05-04,1,150.0,5.0,7.5,142.5,93.81,48.69,Kolkata,West Bengal,East,Delivered
ORD-0036297,CUST-02233,PROD-0441,2022-09-11,1,869.0,5.0,43.45,825.55,517.74,307.81,Delhi,Delhi,North,Delivered
ORD-0036298,CUST-03919,PROD-0262,2024-02-28,1,789.0,5.0,39.45,749.55,361.58,387.97,Pune,Maharashtra,West,Delivered
ORD-0036299,CUST-03502,PROD-0517,2024-06-21,1,5969.0,0.0,0.0,5969.0,3116.34,2852.66,Surat,Gujarat,West,Delivered
ORD-0036300,CUST-02499,PROD-0187,2023-11-06,1,1409.0,0.0,0.0,1409.0,681.26,727.74,Hyderabad,Telangana,South,Delivered
ORD-0036301,CUST-03434,PROD-0255,2023-11-08,1,80.0,15.0,12.0,68.0,70.65,-2.65,Surat,Gujarat,West,Delivered
ORD-0036302,CUST-01380,PROD-0427,2024-05-30,1,7279.0,0.0,0.0,7279.0,5657.6,1621.4,Pune,Maharashtra,West,Delivered
ORD-0036303,CUST-01225,PROD-0366,2023-09-28,2,249.0,0.0,0.0,498.0,444.54,53.46,Bengaluru,Karnataka,South,Delivered
ORD-0036304,CUST-01264,PROD-0095,2024-08-31,1,469.0,0.0,0.0,469.0,283.01,185.99,Delhi,Delhi,North,Delivered
ORD-0036305,CUST-00148,PROD-0289,2022-09-19,1,99.0,15.0,14.85,84.15,88.34,-4.19,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0036306,CUST-03630,PROD-0043,2022-05-01,1,499.0,0.0,0.0,499.0,232.55,266.45,Pune,Maharashtra,West,Delivered
ORD-0036307,CUST-05132,PROD-0084,2024-10-26,3,639.0,0.0,0.0,1917.0,970.14,946.86,Ahmedabad,Gujarat,West,Cancelled
ORD-0036308,CUST-01638,PROD-0059,2023-08-13,1,1849.0,0.0,0.0,1849.0,1117.07,731.93,Bhubaneswar,Odisha,East,Delivered
ORD-0036309,CUST-04838,PROD-0053,2024-12-26,2,549.0,5.0,54.9,1043.1,657.98,385.12,Bengaluru,Karnataka,South,Delivered
ORD-0036310,CUST-03187,PROD-0082,2023-07-19,1,1879.0,5.0,93.95,1785.05,1464.87,320.18,Bengaluru,Karnataka,South,Delivered
ORD-0036311,CUST-01184,PROD-0488,2023-01-09,2,309.0,10.0,61.8,556.2,420.92,135.28,Hyderabad,Telangana,South,Delivered
ORD-0036312,CUST-00054,PROD-0381,2022-09-12,1,909.0,0.0,0.0,909.0,499.45,409.55,Delhi,Delhi,North,Delivered
ORD-0036313,CUST-03791,PROD-0374,2024-08-29,1,629.0,10.0,62.9,566.1,387.77,178.33,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0036314,CUST-03659,PROD-0492,2022-06-05,1,1609.0,0.0,0.0,1609.0,927.03,681.97,Bengaluru,Karnataka,South,Delivered
ORD-0036315,CUST-01210,PROD-0386,2024-07-02,1,299.0,0.0,0.0,299.0,182.01,116.99,Patna,Bihar,East,Delivered
ORD-0036316,CUST-01757,PROD-0338,2023-09-03,1,80.0,0.0,0.0,80.0,62.77,17.23,Delhi,Delhi,North,Delivered
ORD-0036317,CUST-04674,PROD-0413,2024-09-19,2,2059.0,5.0,205.9,3912.1,3458.9,453.2,Pune,Maharashtra,West,Delivered
ORD-0036318,CUST-00813,PROD-0386,2024-05-19,1,299.0,0.0,0.0,299.0,182.01,116.99,Hyderabad,Telangana,South,Delivered
ORD-0036319,CUST-04347,PROD-0335,2022-07-29,1,809.0,5.0,40.45,768.55,459.36,309.19,Ahmedabad,Gujarat,West,Delivered
ORD-0036320,CUST-00882,PROD-0061,2024-09-11,1,3489.0,0.0,0.0,3489.0,2870.01,618.99,Kolkata,West Bengal,East,Delivered
ORD-0036321,CUST-02524,PROD-0039,2023-10-06,1,2659.0,10.0,265.9,2393.1,1086.02,1307.08,Kochi,Kerala,South,Delivered
ORD-0036322,CUST-02607,PROD-0094,2023-01-29,1,10559.0,5.0,527.95,10031.05,8112.08,1918.97,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0036323,CUST-02477,PROD-0342,2023-06-30,1,989.0,10.0,98.9,890.1,781.54,108.56,Chennai,Tamil Nadu,South,Delivered
ORD-0036324,CUST-01519,PROD-0289,2023-05-25,1,99.0,0.0,0.0,99.0,88.34,10.66,Bengaluru,Karnataka,South,Delivered
ORD-0036325,CUST-01330,PROD-0302,2023-09-21,2,709.0,15.0,212.7,1205.3,880.94,324.36,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0036326,CUST-03841,PROD-0220,2022-03-23,1,369.0,5.0,18.45,350.55,236.78,113.77,Kochi,Kerala,South,Delivered
ORD-0036327,CUST-01446,PROD-0453,2022-12-16,1,41619.0,20.0,8323.8,33295.2,34179.3,-884.1,Pune,Maharashtra,West,Delivered
ORD-0036328,CUST-03202,PROD-0411,2023-10-12,1,1279.0,20.0,255.8,1023.2,603.37,419.83,Kolkata,West Bengal,East,Delivered
ORD-0036329,CUST-04406,PROD-0030,2023-01-12,1,409.0,0.0,0.0,409.0,264.53,144.47,Surat,Gujarat,West,Delivered
ORD-0036330,CUST-04356,PROD-0114,2023-11-11,1,2559.0,10.0,255.9,2303.1,1723.65,579.45,Kochi,Kerala,South,Delivered
ORD-0036331,CUST-00871,PROD-0302,2024-08-21,1,709.0,5.0,35.45,673.55,440.47,233.08,Delhi,Delhi,North,Delivered
ORD-0036332,CUST-03444,PROD-0108,2024-04-23,1,969.0,5.0,48.45,920.55,615.46,305.09,Pune,Maharashtra,West,Delivered
ORD-0036333,CUST-03162,PROD-0079,2024-01-20,1,2019.0,5.0,100.95,1918.05,950.49,967.56,delhi,Delhi,North,Delivered
ORD-0036334,CUST-01483,PROD-0007,2024-02-22,1,619.0,5.0,30.95,588.05,429.93,158.12,Kochi,Kerala,South,Delivered
ORD-0036335,CUST-02076,PROD-0540,2023-09-11,1,699.0,15.0,104.85,594.15,288.04,306.11,Kolkata,West Bengal,East,Returned
ORD-0036336,CUST-01502,PROD-0133,2024-01-15,1,259.0,0.0,0.0,259.0,183.61,75.39,Mumbai,Maharashtra,West,Delivered
ORD-0036337,CUST-02813,PROD-0238,2024-11-17,1,80.0,10.0,8.0,72.0,63.22,8.78,Mumbai,Maharashtra,West,Delivered
ORD-0036338,CUST-04197,PROD-0348,2024-07-12,1,649.0,10.0,64.9,584.1,502.8,81.3,Patna,Bihar,East,Delivered
ORD-0036339,CUST-04573,PROD-0141,2022-12-22,3,11689.0,0.0,0.0,35067.0,21734.16,13332.84,Chennai,Tamil Nadu,South,Delivered
ORD-0036340,CUST-03783,PROD-0446,2022-10-24,1,619.0,15.0,92.85,526.15,322.87,203.28,Bengaluru,Karnataka,South,Delivered
ORD-0036341,CUST-02533,PROD-0331,2023-03-18,2,759.0,5.0,75.9,1442.1,545.86,896.24,Surat,Gujarat,West,Delivered
ORD-0036342,CUST-04975,PROD-0379,2024-08-21,1,1599.0,10.0,159.9,1439.1,745.03,694.07,Hyderabad,Telangana,South,Delivered
ORD-0036343,CUST-02949,PROD-0087,2024-01-02,1,8629.0,10.0,862.9,7766.1,6971.97,794.13,Hyderabad,Telangana,South,Delivered
ORD-0036344,CUST-02509,PROD-0399,2024-01-27,2,1079.0,5.0,107.9,2050.1,979.24,1070.86,Pune,Maharashtra,West,Delivered
ORD-0036345,CUST-04460,PROD-0031,2023-11-04,1,1519.0,10.0,151.9,1367.1,1128.88,238.22,Surat,Gujarat,West,Cancelled
ORD-0036346,CUST-00967,PROD-0179,2023-04-12,1,2569.0,0.0,0.0,2569.0,1107.22,1461.78,Coimbatore,Tamil Nadu,South,Delivered
ORD-0036347,CUST-00817,PROD-0242,2022-06-29,1,369.0,0.0,0.0,369.0,213.19,155.81,Mumbai,Maharashtra,West,Delivered
ORD-0036348,CUST-04087,PROD-0053,2022-10-10,1,549.0,20.0,109.8,439.2,328.99,110.21,Chennai,Tamil Nadu,South,Returned
ORD-0036349,CUST-04536,PROD-0308,2024-05-03,1,1789.0,0.0,0.0,1789.0,966.61,822.39,Bhubaneswar,Odisha,East,Delivered
ORD-0036350,CUST-00371,PROD-0191,2024-05-04,1,2199.0,10.0,219.9,1979.1,1239.09,740.01,Ahmedabad,Gujarat,West,Delivered
ORD-0036351,CUST-03991,PROD-0075,2024-11-28,1,259.0,0.0,0.0,259.0,184.31,74.69,Surat,Gujarat,West,Delivered
ORD-0036352,CUST-02242,PROD-0163,2024-12-22,1,219.0,5.0,10.95,208.05,130.96,77.09,Bengaluru,Karnataka,South,Delivered
ORD-0036353,CUST-03694,PROD-0322,2022-12-18,3,599.0,5.0,89.85,1707.15,1287.18,419.97,Ahmedabad,Gujarat,West,Delivered
ORD-0036354,CUST-00702,PROD-0130,2024-12-17,1,109.0,0.0,0.0,109.0,85.16,23.84,Jaipur,Rajasthan,North,Delivered
ORD-0036355,CUST-05054,PROD-0260,2024-04-18,2,699.0,5.0,69.9,1328.1,882.24,445.86,Hyderabad,Telangana,South,Delivered
ORD-0036356,CUST-04591,PROD-0383,2024-12-27,2,3969.0,0.0,0.0,7938.0,6377.5,1560.5,Guwahati,Assam,East,Delivered
ORD-0036357,CUST-02154,PROD-0338,2024-04-07,1,80.0,0.0,0.0,80.0,62.77,17.23,Chennai,Tamil Nadu,South,Delivered
ORD-0036358,CUST-04653,PROD-0422,2024-07-07,1,849.0,0.0,0.0,849.0,605.52,243.48,Patna,Bihar,East,Delivered
ORD-0036359,CUST-04659,PROD-0384,2024-09-12,1,389.0,0.0,0.0,389.0,206.1,182.9,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0036360,CUST-02422,PROD-0268,2022-08-26,1,679.0,5.0,33.95,645.05,373.56,271.49,Patna,Bihar,East,Delivered
ORD-0036361,CUST-04916,PROD-0289,2024-07-02,1,99.0,0.0,0.0,99.0,88.34,10.66,BHUBANESWAR,Odisha,East,Delivered
ORD-0036362,CUST-05080,PROD-0154,2024-04-17,3,459.0,0.0,0.0,1377.0,671.67,705.33,Indore,Madhya Pradesh,Central,Delivered
ORD-0036363,CUST-01139,PROD-0510,2023-09-06,1,6279.0,10.0,627.9,5651.1,3797.31,1853.79,Bengaluru,Karnataka,South,Delivered
ORD-0036364,CUST-00337,PROD-0495,2022-10-06,1,689.0,25.0,172.25,516.75,272.84,243.91,Delhi,Delhi,North,Delivered
ORD-0036365,CUST-01751,PROD-0447,2022-04-18,1,469.0,5.0,23.45,445.55,362.31,83.24,Delhi,Delhi,North,Delivered
ORD-0036366,CUST-02556,PROD-0084,2023-07-18,1,639.0,0.0,0.0,639.0,323.38,315.62,Mumbai,Maharashtra,West,Delivered
ORD-0036367,CUST-00475,PROD-0429,2023-07-08,1,11659.0,20.0,2331.8,9327.2,9050.28,276.92,Bengaluru,Karnataka,South,Delivered
ORD-0036368,CUST-00730,PROD-0506,2023-07-31,3,539.0,5.0,80.85,1536.15,1226.22,309.93,Chennai,Tamil Nadu,South,Delivered
ORD-0036369,CUST-05048,PROD-0498,2024-01-04,1,729.0,0.0,0.0,729.0,298.85,430.15,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0036370,CUST-03862,PROD-0496,2023-12-16,1,299.0,10.0,29.9,269.1,178.47,90.63,Coimbatore,Tamil Nadu,South,Delivered
ORD-0036371,CUST-04560,PROD-0373,2024-11-23,1,1189.0,0.0,0.0,1189.0,816.09,372.91,Hyderabad,Telangana,South,Delivered
ORD-0036372,CUST-05045,PROD-0144,2024-11-20,1,319.0,0.0,0.0,319.0,224.32,94.68,Lucknow,Uttar Pradesh,North,Delivered
ORD-0036373,CUST-02001,PROD-0326,2024-10-06,2,1549.0,10.0,309.8,2788.2,1287.34,1500.86,Mumbai,Maharashtra,West,Delivered
ORD-0036374,CUST-03616,PROD-0163,2022-12-16,1,219.0,5.0,10.95,208.05,130.96,77.09,Jaipur,Rajasthan,North,Delivered
ORD-0036375,CUST-00964,PROD-0441,2024-10-10,1,869.0,0.0,0.0,869.0,517.74,351.26,Kochi,Kerala,South,Delivered
ORD-0036376,CUST-02888,PROD-0099,2022-04-06,1,9099.0,0.0,0.0,9099.0,7609.01,1489.99,Lucknow,Uttar Pradesh,North,Returned
ORD-0036377,CUST-01106,PROD-0125,2024-04-26,1,219.0,5.0,10.95,208.05,186.98,21.07,Kochi,Kerala,South,Delivered
ORD-0036378,CUST-00834,PROD-0154,2024-07-07,1,459.0,0.0,0.0,459.0,223.89,235.11,chennai,Tamil Nadu,South,Cancelled
ORD-0036379,CUST-00506,PROD-0332,2023-04-24,2,479.0,10.0,95.8,862.2,819.46,42.74,Surat,Gujarat,West,Delivered
ORD-0036380,CUST-03041,PROD-0328,2023-11-19,2,4819.0,0.0,0.0,9638.0,7329.54,2308.46,Bhopal,Madhya Pradesh,Central,Returned
ORD-0036381,CUST-04931,PROD-0303,2024-03-21,1,749.0,0.0,0.0,749.0,446.16,302.84,Mumbai,Maharashtra,West,Delivered
ORD-0036382,CUST-00633,PROD-0082,2024-11-23,2,1879.0,15.0,563.7,3194.3,2929.74,264.56,Pune,Maharashtra,West,Delivered
ORD-0036383,CUST-02626,PROD-0258,2023-08-16,1,909.0,15.0,136.35,772.65,441.42,331.23,Indore,Madhya Pradesh,Central,Returned
ORD-0036384,CUST-03612,PROD-0506,2024-07-21,1,539.0,0.0,0.0,539.0,408.74,130.26,Chennai,Tamil Nadu,South,Delivered
ORD-0036385,CUST-02596,PROD-0513,2023-09-15,2,669.0,20.0,267.6,1070.4,1117.92,-47.52,Mumbai,Maharashtra,West,Delivered
ORD-0036386,CUST-04744,PROD-0266,2022-10-01,1,16649.0,15.0,2497.35,14151.65,12681.3,1470.35,Bengaluru,Karnataka,South,Delivered
ORD-0036387,CUST-00867,PROD-0151,2022-06-18,2,2439.0,0.0,0.0,4878.0,2958.56,1919.44,Ahmedabad,Gujarat,West,Returned
ORD-0036388,CUST-00124,PROD-0546,2023-03-17,1,459.0,0.0,0.0,459.0,268.14,190.86,Pune,Maharashtra,West,Delivered
ORD-0036389,CUST-02026,PROD-0128,2024-11-11,1,3519.0,25.0,879.75,2639.25,2031.08,608.17,Delhi,Delhi,North,Returned
ORD-0036390,CUST-02907,PROD-0461,2022-02-28,1,329.0,0.0,0.0,329.0,194.72,134.28,Mumbai,Maharashtra,West,Delivered
ORD-0036391,CUST-01337,PROD-0168,2023-03-07,1,979.0,0.0,0.0,979.0,622.02,356.98,Surat,Gujarat,West,Delivered
ORD-0036392,CUST-00877,PROD-0498,2023-10-07,1,729.0,20.0,145.8,583.2,298.85,284.35,Indore,Madhya Pradesh,Central,Delivered
ORD-0036393,CUST-04203,PROD-0067,2023-10-06,1,599.0,0.0,0.0,599.0,396.98,202.02,Mumbai,Maharashtra,West,Delivered
ORD-0036394,CUST-00991,PROD-0177,2022-10-26,3,529.0,15.0,238.05,1348.95,877.29,471.66,Mumbai,Maharashtra,West,Delivered
ORD-0036395,CUST-02336,PROD-0358,2023-05-26,1,169.0,0.0,0.0,169.0,150.84,18.16,Chandigarh,Punjab,North,Delivered
ORD-0036396,CUST-04954,PROD-0053,2024-02-28,2,549.0,5.0,54.9,1043.1,657.98,385.12,Mumbai,Maharashtra,West,Delivered
ORD-0036397,CUST-03219,PROD-0223,2024-06-22,1,1169.0,0.0,0.0,1169.0,709.54,459.46,Mumbai,Maharashtra,West,Delivered
ORD-0036398,CUST-02601,PROD-0224,2024-11-07,1,1429.0,10.0,142.9,1286.1,711.28,574.82,Hyderabad,Telangana,South,Delivered
ORD-0036399,CUST-01901,PROD-0285,2023-10-07,1,3409.0,25.0,852.25,2556.75,1321.67,1235.08,Mumbai,Maharashtra,West,Delivered
ORD-0036400,CUST-02725,PROD-0003,2024-05-28,1,3229.0,5.0,161.45,3067.55,1149.14,1918.41,Guwahati,Assam,East,Delivered
ORD-0036401,CUST-03848,PROD-0362,2023-12-22,1,1949.0,5.0,97.45,1851.55,1217.79,633.76,Ahmedabad,Gujarat,West,Delivered
ORD-0036402,CUST-04290,PROD-0232,2023-01-12,3,269.0,0.0,0.0,807.0,561.99,245.01,Lucknow,Uttar Pradesh,North,Delivered
ORD-0036403,CUST-03420,PROD-0137,2024-07-02,1,1329.0,20.0,265.8,1063.2,763.4,299.8,Kochi,Kerala,South,Returned
ORD-0036404,CUST-04131,PROD-0118,2023-07-31,2,519.0,0.0,0.0,1038.0,684.56,353.44,Delhi,Delhi,North,Delivered
ORD-0036405,CUST-00455,PROD-0430,2024-11-05,2,649.0,0.0,0.0,1298.0,592.5,705.5,Patna,Bihar,East,Delivered
ORD-0036406,CUST-00070,PROD-0163,2023-12-16,3,219.0,10.0,65.7,591.3,392.88,198.42,Kolkata,West Bengal,East,Delivered
ORD-0036407,CUST-03848,PROD-0375,2023-03-02,1,2639.0,0.0,0.0,2639.0,1044.22,1594.78,Ahmedabad,Gujarat,West,Delivered
ORD-0036408,CUST-01377,PROD-0007,2024-10-07,2,619.0,0.0,0.0,1238.0,859.86,378.14,Hyderabad,Telangana,South,Cancelled
ORD-0036409,CUST-04574,PROD-0534,2024-01-01,3,749.0,15.0,337.05,1909.95,1127.61,782.34,Bhubaneswar,Odisha,East,Delivered
ORD-0036410,CUST-02807,PROD-0044,2023-05-14,5,709.0,0.0,0.0,3545.0,1946.3,1598.7,Delhi,Delhi,North,Delivered
ORD-0036411,CUST-02509,PROD-0230,2024-04-18,1,739.0,0.0,0.0,739.0,366.84,372.16,Pune,Maharashtra,West,Delivered
ORD-0036412,CUST-04038,PROD-0371,2024-09-16,1,239.0,5.0,11.95,227.05,203.24,23.81,Chandigarh,Punjab,North,Delivered
ORD-0036413,CUST-03885,PROD-0345,2024-05-14,1,4479.0,0.0,0.0,4479.0,2811.09,1667.91,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0036414,CUST-03696,PROD-0489,2023-01-14,1,7649.0,10.0,764.9,6884.1,4054.03,2830.07,Pune,Maharashtra,West,Delivered
ORD-0036415,CUST-03625,PROD-0534,2022-10-29,1,749.0,0.0,0.0,749.0,375.87,373.13,Delhi,Delhi,North,Returned
ORD-0036416,CUST-02699,PROD-0398,2023-02-12,1,119.0,0.0,0.0,119.0,94.31,24.69,Indore,Madhya Pradesh,Central,Delivered
ORD-0036417,CUST-04821,PROD-0355,2024-08-22,1,329.0,5.0,16.45,312.55,145.02,167.53,Kolkata,West Bengal,East,Delivered
ORD-0036418,CUST-04637,PROD-0056,2023-06-14,3,679.0,5.0,101.85,1935.15,766.77,1168.38,Pune,Maharashtra,West,Returned
ORD-0036419,CUST-01740,PROD-0247,2023-11-13,1,3199.0,25.0,799.75,2399.25,1847.97,551.28,Kolkata,West Bengal,East,Delivered
ORD-0036420,CUST-04202,PROD-0107,2024-05-31,2,109.0,5.0,10.9,207.1,188.56,18.54,Delhi,Delhi,North,Delivered
ORD-0036421,CUST-04639,PROD-0216,2022-11-24,1,239.0,20.0,47.8,191.2,180.35,10.85,Bhubaneswar,Odisha,East,Delivered
ORD-0036422,CUST-03248,PROD-0079,2024-02-08,1,2019.0,5.0,100.95,1918.05,950.49,967.56,Indore,Madhya Pradesh,Central,Delivered
ORD-0036423,CUST-02908,PROD-0434,2023-03-07,1,259.0,10.0,25.9,233.1,121.37,111.73,Chennai,Tamil Nadu,South,Delivered
ORD-0036424,CUST-03532,PROD-0286,2023-03-25,2,589.0,0.0,0.0,1178.0,632.14,545.86,Hyderabad,Telangana,South,Delivered
ORD-0036425,CUST-00851,PROD-0062,2024-02-28,2,739.0,5.0,73.9,1404.1,1100.12,303.98,Bhubaneswar,Odisha,East,Delivered
ORD-0036426,CUST-00449,PROD-0289,2023-10-16,1,99.0,10.0,9.9,89.1,88.34,0.76,Delhi,Delhi,North,Delivered
ORD-0036427,CUST-04275,PROD-0183,2022-11-07,2,70.0,0.0,0.0,140.0,121.54,18.46,Chandigarh,Punjab,North,Delivered
ORD-0036428,CUST-03010,PROD-0276,2024-08-15,3,269.0,0.0,0.0,807.0,605.55,201.45,Chandigarh,Punjab,North,Delivered
ORD-0036429,CUST-00634,PROD-0147,2023-05-11,1,3399.0,0.0,0.0,3399.0,1638.08,1760.92,Kolkata,West Bengal,East,Delivered
ORD-0036430,CUST-02206,PROD-0419,2023-07-18,1,449.0,5.0,22.45,426.55,350.75,75.8,Bengaluru,Karnataka,South,Delivered
ORD-0036431,CUST-01577,PROD-0006,2024-11-20,1,4589.0,15.0,688.35,3900.65,2834.33,1066.32,Hyderabad,Telangana,South,Delivered
ORD-0036432,CUST-04563,PROD-0078,2024-04-15,3,3319.0,10.0,995.7,8961.3,4233.99,4727.31,Chandigarh,Punjab,North,Delivered
ORD-0036433,CUST-02650,PROD-0317,2024-04-06,1,17519.0,0.0,0.0,17519.0,15159.43,2359.57,Coimbatore,Tamil Nadu,South,Delivered
